Timestamp,Source_City,Destination_City,Cargo,Cargo_Mass_kg,Speed_kmh,Speed_Limit_kmh,RPM,Gear,Throttle,Brake,Steering,Accel_X,Accel_Y,Accel_Z,Engine_Wear_%,Tire_Wear_%,Chassis_Wear_%,Fuel_%,Driving_Status
05:54.9,Подгорица,Tekirdağ,None,0,-8.9,0,1560.4,-2,0,0,0,-0.036,0.003,-0.565,2.15,13.4,6.57,99.9,Normal
05:55.9,Подгорица,Tekirdağ,None,0,-6.9,0,1214.4,-2,0,0,-1,-0.061,0.002,-0.531,2.15,13.4,6.57,99.9,Normal
05:57.0,Подгорица,Tekirdağ,None,0,-5.1,0,893.1,-2,0,0,0,-0.008,-0.001,-0.498,2.15,13.4,6.57,99.9,Normal
05:58.0,Подгорица,Tekirdağ,None,0,-5.3,0,962.8,-2,0.39,0,1,0.038,0.019,1.024,2.15,13.4,6.57,99.9,Normal
05:58.9,Подгорица,Tekirdağ,None,0,-10.5,0,1853.5,-2,0,0,1,0.043,0.008,0.838,2.15,13.4,6.57,99.9,Normal
06:00.0,Подгорица,Tekirdağ,None,0,-8.7,0,1538.4,-2,0,0,1,-0.005,0.011,-0.563,2.15,13.4,6.57,99.9,Normal
06:00.9,Подгорица,Tekirdağ,None,0,-6.9,0,1208.2,-2,0,0,1,0.016,0.001,-0.53,2.15,13.4,6.57,99.9,Normal
06:01.9,Подгорица,Tekirdağ,None,0,-5.1,0,893,-2,0,0,0,-0.018,0,-0.5,2.15,13.4,6.57,99.9,Normal
06:03.0,Подгорица,Tekirdağ,None,0,-3.3,0,584.5,-2,0,0,0,-0.02,0.001,-0.47,2.15,13.4,6.57,99.9,Normal
06:03.9,Подгорица,Tekirdağ,None,0,-2.9,0,668.5,-1,0.1,0,-1,-0.043,0.002,-0.063,2.15,13.4,6.57,99.9,Normal
06:04.9,Подгорица,Tekirdağ,None,0,-4.9,0,1143,-1,0.23,0,0,-0.022,0,0.919,2.15,13.4,6.57,99.9,Normal
06:05.9,Подгорица,Tekirdağ,None,0,-6.3,0,1356.8,-1,0.2,0,0,-0.002,-0.039,-0.25,2.15,13.4,6.57,99.9,Normal
06:06.9,Подгорица,Tekirdağ,None,0,-6.3,0,1125.7,-2,0.23,0,0,0,-0.017,0.587,2.15,13.4,6.57,99.9,Normal
06:08.0,Подгорица,Tekirdağ,None,0,-9.8,0,1748.8,-2,0.25,0,0,-0.001,-0.004,0.901,2.15,13.4,6.57,99.9,Normal
06:09.0,Подгорица,Tekirdağ,None,0,-11.3,0,1956.9,-2,0.1,0,0,-0.006,0.043,-0.33,2.15,13.4,6.57,99.9,Normal
06:09.9,Подгорица,Tekirdağ,None,0,-10.7,0,556.7,-3,0,0,0,0.008,-0.006,-0.109,2.15,13.4,6.57,99.9,Normal
06:10.9,Подгорица,Tekirdağ,None,0,-10.7,0,1891.3,-2,0,0,1,-0.005,-0.025,0.303,2.15,13.4,6.57,99.9,Normal
06:11.9,Подгорица,Tekirdağ,None,0,-9.1,0,1606.6,-2,0,0,1,0.056,0,-0.568,2.15,13.4,6.57,99.9,Normal
06:13.0,Подгорица,Tekirdağ,None,0,-2.7,0,527.3,-2,0,0,1,-0.05,-0.12,-2.01,2.15,13.4,6.57,99.9,Normal
06:14.0,Подгорица,Tekirdağ,None,0,-2.9,0,675.7,-1,0.04,0,1,0.053,-0.018,0.191,2.15,13.4,6.57,99.9,Normal
06:14.9,Подгорица,Tekirdağ,None,0,-3.4,0,797.4,-1,0.12,0,1,0.125,0.015,0.761,2.15,13.4,6.57,99.9,Normal
06:15.9,Подгорица,Tekirdağ,None,0,-2.9,0,721,-1,1,0,0,0.027,-0.041,0.281,2.15,13.4,6.57,99.9,Normal
06:16.9,Подгорица,Tekirdağ,None,0,-3.5,0,783.4,-1,0,0,-1,-0.132,0,-0.389,2.15,13.4,6.57,99.9,Normal
06:18.0,Подгорица,Tekirdağ,None,0,-2.4,0,551.1,-1,0,0,0,0,-0.01,0.123,2.15,13.4,6.57,99.9,Normal
06:19.0,Подгорица,Tekirdağ,None,0,-2.4,0,550,-1,0,0,0,0.002,-0.001,0,2.15,13.4,6.57,99.9,Normal
06:20.0,Подгорица,Tekirdağ,None,0,-2.4,0,550,-1,0,0,0,0.002,0,0,2.15,13.4,6.57,99.9,Normal
06:21.0,Подгорица,Tekirdağ,None,0,-2.4,0,550,-1,0,0,0,0.003,0,0,2.15,13.4,6.57,99.9,Normal
06:22.0,Подгорица,Tekirdağ,None,0,-0.1,0,532.5,-1,0,0.04,0,-0.016,0.125,-0.059,2.15,13.4,6.57,99.9,Normal
06:23.0,Подгорица,Tekirdağ,None,0,0,0,519.5,-1,0,0.37,0,0.027,-0.014,-0.011,2.15,13.4,6.57,99.9,Normal
06:24.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0.72,0,0.011,0.007,0.003,2.15,13.4,6.57,99.9,Normal
06:25.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0.78,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:26.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,-0.001,-0.002,2.15,13.4,6.57,99.9,Normal
06:27.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.001,0,0,2.15,13.4,6.57,99.9,Normal
06:28.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0.001,0,-0.002,2.15,13.4,6.57,99.9,Normal
06:29.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.001,0.001,0,2.15,13.4,6.57,99.9,Normal
06:30.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:31.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:32.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:33.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0.005,-0.008,-0.003,2.15,13.4,6.57,99.9,Normal
06:34.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0.001,0.036,0.006,2.15,13.4,6.57,99.9,Normal
06:35.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,-0.04,0.001,2.15,13.4,6.57,99.9,Normal
06:36.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.006,0.077,-0.014,2.15,13.4,6.57,99.9,Normal
06:37.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0.002,-0.003,0.009,2.15,13.4,6.57,99.9,Normal
06:38.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.002,-0.003,-0.003,2.15,13.4,6.57,99.9,Normal
06:39.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.001,-0.001,-0.003,2.15,13.4,6.57,99.9,Normal
06:40.0,Подгорица,Tekirdağ,None,0,0,0,550,4,0,0,0,0.003,0.003,0.006,2.15,13.4,6.57,99.9,Normal
06:41.0,Подгорица,Tekirdağ,None,0,0,0,550,4,0,0,-1,-0.001,-0.001,-0.001,2.15,13.4,6.57,99.9,Normal
06:42.0,Подгорица,Tekirdağ,None,0,2,0,907.7,4,0.53,0,-1,0.101,-0.044,-1.866,2.15,13.4,6.57,99.9,Normal
06:43.0,Подгорица,Tekirdağ,None,0,9.6,0,940.1,4,0,0,1,-0.162,0.055,-0.893,2.15,13.4,6.57,99.9,Normal
06:44.0,Подгорица,Tekirdağ,None,0,8.4,0,813.8,4,0,0,1,-0.213,0.008,0.528,2.15,13.4,6.57,99.9,Normal
06:45.0,Подгорица,Tekirdağ,None,0,6.5,0,630.3,4,0,0,1,-0.002,0.007,0.519,2.15,13.4,6.57,99.9,Normal
06:46.0,Подгорица,Tekirdağ,None,0,5.6,0,549,4,0,0,-1,0.061,-0.016,-0.144,2.15,13.4,6.57,99.9,Normal
06:47.0,Подгорица,Tekirdağ,None,0,4.9,0,512.9,4,0,0.23,-1,0.035,0.004,0.306,2.15,13.4,6.57,99.9,Normal
06:48.0,Подгорица,Tekirdağ,None,0,-0.1,0,550,4,0,0.47,-1,-0.006,0.062,0.004,2.15,13.4,6.57,99.9,Normal
06:49.0,Подгорица,Tekirdağ,None,0,0,0,550,4,0,0,-1,-0.001,0.004,-0.004,2.15,13.4,6.57,99.9,Normal
06:50.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:51.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:52.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.002,-0.027,-0.011,2.15,13.4,6.57,99.9,Normal
06:53.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,-0.005,0.005,2.15,13.4,6.57,99.9,Normal
06:54.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.013,0.015,-0.006,2.15,13.4,6.57,99.9,Normal
06:55.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.001,-0.004,-0.004,2.15,13.4,6.57,99.9,Normal
06:56.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,-0.002,-0.028,-0.003,2.15,13.4,6.57,99.9,Normal
06:57.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
06:58.0,Подгорица,Tekirdağ,None,0,0,0,676.6,-1,0.11,0,0,-0.006,-0.015,0.001,2.15,13.4,6.57,99.9,Normal
06:59.0,Подгорица,Tekirdağ,None,0,-5.8,0,1355.4,-1,0.31,0,0,0.028,-0.011,2.962,2.15,13.4,6.57,99.9,Normal
07:00.0,Подгорица,Tekirdağ,None,0,-6.4,0,1140.4,-2,0,0,1,-0.002,-0.017,-0.28,2.15,13.4,6.57,99.9,Normal
07:01.0,Подгорица,Tekirdağ,None,0,-5.1,0,895.3,-2,0,0,1,0.044,0.002,-0.498,2.15,13.4,6.57,99.9,Normal
07:02.0,Подгорица,Tekirdağ,None,0,-3.4,0,600.2,-2,0.22,0,1,-0.005,0.001,-0.463,2.15,13.4,6.57,99.9,Normal
07:03.0,Подгорица,Tekirdağ,None,0,-5,0,888.2,-2,0,0,0,0.085,-0.015,0.857,2.15,13.4,6.57,99.9,Normal
07:04.0,Подгорица,Tekirdağ,None,0,-3.6,0,638.5,-2,0,0,-1,-0.138,0,-0.471,2.15,13.4,6.57,99.9,Normal
07:05.0,Подгорица,Tekirdağ,None,0,-3,0,659.7,-2,0,0,-1,-0.076,0.002,-0.037,2.15,13.4,6.57,99.9,Normal
07:06.0,Подгорица,Tekirdağ,None,0,-2.5,0,560.7,-1,0,0,1,0.054,0.005,-0.408,2.15,13.4,6.57,99.9,Normal
07:07.0,Подгорица,Tekirdağ,None,0,-2.4,0,550.2,-1,0,0,0,0.006,0,0.004,2.15,13.4,6.57,99.9,Normal
07:08.0,Подгорица,Tekirdağ,None,0,-2.2,0,536.5,-1,0,0,0,0.295,0.033,-0.385,2.15,13.4,6.57,99.9,Normal
07:09.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0.56,0,-0.016,-0.014,-0.024,2.15,13.4,6.57,99.9,Normal
07:10.0,Подгорица,Tekirdağ,None,0,0,0,707.9,-1,0.15,0,0,0,0.01,0,2.15,13.4,6.57,99.9,Normal
07:11.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,0,0.011,-0.032,0,2.15,13.4,6.57,99.9,Normal
07:12.0,Подгорица,Tekirdağ,None,0,0,0,550,-1,0,0,-1,0,0,0,2.15,13.4,6.57,99.9,Normal
07:13.0,Подгорица,Tekirdağ,None,0,0,0,539.3,-1,0,0,-1,-0.002,0.027,0.02,2.15,13.4,6.57,99.9,Normal
07:14.0,Подгорица,Tekirdağ,None,0,0,0,539.5,-1,0,0,0,0.002,0.002,0.016,2.15,13.4,6.57,99.9,Normal
07:15.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,1,0.003,0.009,-0.008,2.15,13.4,6.57,99.9,Normal
07:16.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,1,0.001,0.005,0.001,2.15,13.4,6.57,99.9,Normal
07:17.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
07:18.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,-1,0.002,0.003,-0.002,2.15,13.4,6.57,99.9,Normal
07:19.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,1,-0.003,0,0.002,2.15,13.4,6.57,99.9,Normal
07:20.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,-1,0,0,-0.001,2.15,13.4,6.57,99.9,Normal
07:21.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,0,0,2.15,13.4,6.57,99.9,Normal
07:22.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,0,-0.001,2.15,13.4,6.57,99.9,Normal
07:23.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0.001,0,0,2.15,13.4,6.57,99.9,Normal
07:24.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,-0.001,0,0,2.15,13.4,6.57,99.9,Normal
07:25.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,-0.01,0.048,0.001,2.15,13.4,6.57,99.9,Normal
07:26.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,-0.038,0,2.15,13.4,6.57,99.9,Normal
07:27.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0,0.003,0,2.15,13.4,6.57,99.9,Normal
07:28.0,Подгорица,Tekirdağ,None,0,0,0,550,0,0,0,0,0.001,0.003,-0.003,2.15,13.4,6.57,99.9,Normal
07:29.0,Подгорица,Tekirdağ,None,0,0,0,550,1,0,0,0,0.001,0.002,0,2.15,13.4,6.57,99.9,Normal
07:30.0,Подгорица,Tekirdağ,None,0,0,0,732.8,1,0.17,0,0,-0.006,-0.099,-0.018,2.15,13.4,6.57,99.9,Normal
07:31.0,Подгорица,Tekirdağ,None,0,1.3,0,699.4,1,0.32,0,0,0,0.012,-0.632,2.15,13.4,6.57,99.9,Normal
07:32.0,Подгорица,Tekirdağ,None,0,5.5,0,1215.4,1,0.44,0,1,0.007,-0.06,-1.375,2.15,13.4,6.57,99.9,Normal
07:33.0,Подгорица,Tekirdağ,None,0,7.8,0,1314.9,1,0.42,0,1,-0.009,0.062,-0.104,2.15,13.4,6.57,99.9,Normal
07:34.0,Подгорица,Tekirdağ,None,0,8.2,0,1063.1,3,0.43,0,1,-0.036,-0.019,-0.508,2.15,13.4,6.57,99.9,Normal
07:35.0,Подгорица,Tekirdağ,None,0,11.4,0,1478.4,3,0.49,0,1,-0.106,-0.006,-0.963,2.15,13.4,6.57,99.9,Normal
07:36.0,Подгорица,Tekirdağ,None,0,12.2,0,961.7,5,0.42,0,0,0.037,0.014,0.027,2.15,13.4,6.57,99.9,Normal
07:37.0,Подгорица,Tekirdağ,None,0,13.3,0,1061.1,5,0.42,0,0,0.011,-0.032,-0.558,2.15,13.4,6.57,99.9,Normal
07:38.0,Подгорица,Tekirdağ,None,0,14.6,0,1148.5,5,0,0,1,-0.066,0.071,-0.035,2.15,13.4,6.57,99.9,Normal
07:39.0,Подгорица,Tekirdağ,None,0,15.2,0,1214.1,5,0.5,0,1,-0.097,-0.062,-0.545,2.15,13.4,6.57,99.9,Normal
07:40.0,Подгорица,Tekirdağ,None,0,17.3,0,1372.6,5,0.18,0,-1,0.424,-0.012,-0.409,2.15,13.4,6.57,99.9,Normal
07:41.0,Подгорица,Tekirdağ,None,0,17.5,0,1378.4,5,0.35,0,-1,0.355,0.035,0.14,2.15,13.4,6.57,99.9,Normal
07:42.0,Подгорица,Tekirdağ,None,0,17.1,0,1343.2,5,0,0,-1,-0.04,0.009,0.185,2.15,13.4,6.57,99.9,Normal
07:43.0,Подгорица,Tekirdağ,None,0,16.4,0,1287,5,0,0,-1,0.064,-0.01,0.216,2.15,13.4,6.57,99.9,Normal
07:44.0,Подгорица,Tekirdağ,None,0,15.6,0,1225,5,0,0,-1,0.049,-0.003,0.226,2.15,13.4,6.57,99.9,Normal
07:45.0,Подгорица,Tekirdağ,None,0,14.2,0,1103.6,5,0,0.15,-1,-0.003,-0.007,0.629,2.15,13.4,6.57,99.9,Normal
07:46.0,Подгорица,Tekirdağ,None,0,10.5,0,805.6,5,0,0.2,-1,-0.082,-0.016,1.159,2.15,13.4,6.57,99.9,Normal
07:47.0,Подгорица,Tekirdağ,None,0,7.3,0,916.4,3,0,0,0,-0.138,-0.02,0.519,2.15,13.4,6.57,99.9,Normal
07:48.0,Подгорица,Tekirdağ,None,0,6.3,0,787.1,3,0,0,-1,-0.076,0.006,0.291,2.15,13.4,6.57,99.9,Normal
07:49.0,Подгорица,Tekirdağ,None,0,5.4,0,1128.9,1,0,0,-1,0.084,-0.009,0.19,2.15,13.4,6.57,99.9,Normal
07:50.0,Подгорица,Tekirdağ,None,0,4.6,0,944.1,1,0,0,0,-0.094,0.009,0.309,2.15,13.4,6.57,99.9,Normal
07:51.0,Подгорица,Tekirdağ,None,0,3.5,0,713.5,1,0,0,-1,-0.066,-0.001,0.305,2.15,13.4,6.57,99.9,Normal
07:52.0,Подгорица,Tekirdağ,None,0,3.1,0,676.8,1,0.25,0,-1,0.147,0.017,-0.389,2.15,13.4,6.57,99.9,Normal
07:53.0,Подгорица,Tekirdağ,None,0,4.2,0,868.7,1,0,0,-1,-0.045,0.056,0.158,2.15,13.4,6.57,99.9,Normal
07:54.0,Подгорица,Tekirdağ,None,0,5,0,1107.1,1,0.39,0,-1,0.225,-0.039,-0.82,2.15,13.4,6.57,99.9,Normal
07:55.0,Подгорица,Tekirdağ,None,0,7.3,0,1393.1,1,0,0,-1,-0.068,0.073,-0.063,2.15,13.4,6.57,99.9,Normal
07:56.0,Подгорица,Tekirdağ,None,0,6.7,0,836.8,3,0,0,-1,0.05,-0.014,0.286,2.15,13.4,6.57,99.9,Normal
07:57.0,Подгорица,Tekirdağ,None,0,5.4,0,916.2,3,0,0,-1,0.021,0.009,0.325,2.15,13.4,6.57,99.9,Normal
07:58.0,Подгорица,Tekirdağ,None,0,4.3,0,873.6,1,0,0,-1,-0.051,-0.016,0.386,2.15,13.4,6.57,99.9,Normal
07:59.0,Подгорица,Tekirdağ,None,0,2.8,0,577.5,1,0,0,-1,-0.194,-0.006,0.433,2.15,13.4,6.57,99.9,Normal
08:00.0,Подгорица,Tekirdağ,None,0,3.3,0,690.7,1,0,0,-1,0.046,-0.119,-0.235,2.15,13.4,6.57,99.9,Normal
08:01.0,Подгорица,Tekirdağ,None,0,3.3,0,741.1,1,0.43,0,1,0.159,-0.013,-0.587,2.15,13.4,6.57,99.9,Normal
08:02.0,Подгорица,Tekirdağ,None,0,5.8,0,1204.5,1,0,0,0,-0.24,0.021,0.178,2.15,13.4,6.57,99.9,Normal
08:03.0,Подгорица,Tekirdağ,None,0,3.9,0,807.4,1,0,0,1,-0.303,-0.005,0.537,2.15,13.4,6.57,99.9,Normal
08:04.0,Подгорица,Tekirdağ,None,0,2.5,0,539.5,1,0,0,1,-0.085,0.035,0.017,2.15,13.4,6.57,99.9,Normal
08:05.0,Подгорица,Tekirdağ,None,0,2.6,0,545.4,1,0,0,1,-0.073,0.003,-0.004,2.15,13.4,6.57,99.9,Normal
08:06.0,Подгорица,Tekirdağ,None,0,3.4,0,705.5,1,0,0,1,-0.11,-0.153,-0.347,2.15,13.4,6.57,99.9,Normal
08:07.0,Подгорица,Tekirdağ,None,0,4.1,0,893.2,1,0.36,0,0,-0.072,-0.019,-0.664,2.15,13.4,6.57,99.9,Normal
08:08.0,Подгорица,Tekirdağ,None,0,7.3,0,1504.1,1,0.4,0,-1,0.136,-0.131,-0.365,2.15,13.4,6.57,99.9,Normal
08:09.0,Подгорица,Tekirdağ,None,0,6.6,0,838.1,3,0.41,0,-1,0.021,0.017,0.186,2.15,13.4,6.57,99.9,Normal
08:10.0,Подгорица,Tekirdağ,None,0,8.8,0,1147,3,0.4,0,1,-0.053,-0.011,-0.862,2.15,13.4,6.57,99.9,Normal
08:11.0,Подгорица,Tekirdağ,None,0,11.7,50,1489.3,3,0.46,0,1,-0.034,-0.032,-0.724,2.15,13.4,6.57,99.9,Normal
08:12.0,Подгорица,Tekirdağ,None,0,11.8,50,926,5,0.58,0,0,0.025,0.022,0.103,2.15,13.4,6.57,99.9,Normal
08:13.0,Подгорица,Tekirdağ,None,0,13.4,50,1076.6,5,0.56,0,0,0.003,-0.037,-0.773,2.15,13.4,6.57,99.9,Normal
08:14.0,Подгорица,Tekirdağ,None,0,16.1,50,1295.3,5,0.58,0,0,0.008,-0.009,-0.847,2.15,13.4,6.57,99.8,Normal
08:15.0,Подгорица,Tekirdağ,None,0,18.8,50,1355.5,5,0.66,0,0,0.021,0.048,-0.315,2.15,13.4,6.57,99.8,Normal
08:16.0,Подгорица,Tekirdağ,None,0,18.9,50,900.8,7,0.48,0,-1,0.103,0.017,-0.069,2.15,13.4,6.57,99.8,Normal
08:17.0,Подгорица,Tekirdağ,None,0,20,50,956.5,7,0.46,0,0,0.03,-0.007,-0.418,2.15,13.4,6.57,99.8,Normal
08:18.0,Подгорица,Tekirdağ,None,0,21.7,50,1036.8,7,0.66,0,0,-0.009,-0.021,-0.544,2.15,13.4,6.57,99.8,Normal
08:19.0,Подгорица,Tekirdağ,None,0,23.7,50,1134.1,7,0.66,0,1,-0.015,-0.002,-0.607,2.15,13.4,6.57,99.8,Normal
08:20.0,Подгорица,Tekirdağ,None,0,25.9,50,1236.4,7,0.64,0,0,0.008,-0.007,-0.599,2.15,13.4,6.57,99.8,Normal
08:21.0,Подгорица,Tekirdağ,None,0,27.9,50,1333.9,7,0.62,0,0,-0.02,0.001,-0.564,2.15,13.4,6.57,99.8,Normal
08:22.0,Подгорица,Tekirdağ,None,0,28.5,50,1344.1,7,0,0.11,0,-0.024,0.04,0.275,2.15,13.4,6.57,99.8,Normal
08:23.0,Подгорица,Tekirdağ,None,0,24.9,50,1164.7,7,0,0.29,0,0.049,-0.03,1.458,2.15,13.4,6.57,99.8,Normal
08:24.0,Подгорица,Tekirdağ,None,0,22.2,50,1046.9,7,0,0,0,0.003,-0.017,0.277,2.15,13.4,6.57,99.8,Normal
08:25.0,Подгорица,Tekirdağ,None,0,20.5,50,965.9,7,0,0.19,0,0.006,-0.013,0.543,2.15,13.4,6.57,99.8,Normal
08:26.0,Подгорица,Tekirdağ,None,0,17.2,50,937.1,7,0,0.2,0,0.006,0.004,0.987,2.15,13.4,6.57,99.8,Normal
