Timestamp,Source_City,Destination_City,Cargo,Cargo_Mass_kg,Speed_kmh,Speed_Limit_kmh,RPM,Gear,Throttle,Brake,Steering,Accel_X,Accel_Y,Accel_Z,Engine_Wear_%,Tire_Wear_%,Chassis_Wear_%,Fuel_%,Driving_Status
47:19.2,Tekirdağ,Καβάλα,None,0,-5.8,0,1028.6,-2,0.19,0,1,0.078,0.017,-0.27,1.91,16.19,12.12,54.4,Normal
47:20.2,Tekirdağ,Καβάλα,None,0,-7,0,1245.1,-2,0.21,0,1,0.053,-0.013,0.778,1.91,16.19,12.12,54.4,Normal
47:21.2,Tekirdağ,Καβάλα,None,0,-10.1,0,1801.6,-2,0.27,0,1,0.017,-0.013,0.816,1.91,16.19,12.12,54.4,Normal
47:22.2,Tekirdağ,Καβάλα,None,0,-11.5,0,1904.3,-2,0,0,-1,-0.02,-0.027,-0.224,1.91,16.19,12.12,54.4,Normal
47:23.2,Tekirdağ,Καβάλα,None,0,-11,0,562.2,-3,0,0,-1,-0.097,0.022,-0.169,1.91,16.19,12.12,54.4,Normal
47:24.2,Tekirdağ,Καβάλα,None,0,-10.7,0,1889.1,-2,0,0,0,0.005,-0.008,0.216,1.91,16.19,12.12,54.4,Normal
47:25.2,Tekirdağ,Καβάλα,None,0,-8.9,0,1576.2,-2,0,0,1,0.036,0.004,-0.572,1.91,16.19,12.12,54.4,Normal
47:26.2,Tekirdağ,Καβάλα,None,0,-6.9,0,1212.5,-2,0,0,1,0.056,-0.001,-0.552,1.91,16.19,12.12,54.4,Normal
47:27.2,Tekirdağ,Καβάλα,None,0,-5.4,0,955.2,-2,0.15,0,1,0.026,-0.023,-0.043,1.91,16.19,12.12,54.4,Normal
47:28.2,Tekirdağ,Καβάλα,None,0,-5.4,0,954.3,-2,0.08,0,1,0.006,-0.022,-0.443,1.91,16.19,12.12,54.4,Normal
47:29.2,Tekirdağ,Καβάλα,None,0,-5.3,0,929.3,-2,0.11,0,0,-0.026,-0.026,-0.49,1.91,16.19,12.12,54.4,Normal
47:30.2,Tekirdağ,Καβάλα,None,0,-3.9,0,699.1,-2,0.17,0,0,-0.009,-0.004,-0.463,1.91,16.19,12.12,54.4,Normal
47:31.2,Tekirdağ,Καβάλα,None,0,-4.1,0,715.4,-2,0,0,1,0,-0.013,-0.3,1.91,16.19,12.12,54.4,Normal
47:32.2,Tekirdağ,Καβάλα,None,0,-3,0,599.3,-2,0,0,1,0.014,0.014,-0.028,1.91,16.19,12.12,54.4,Normal
47:33.2,Tekirdağ,Καβάλα,None,0,-2.8,0,633.9,-1,0,0,1,-0.008,0.023,-0.374,1.91,16.19,12.12,54.4,Normal
47:34.2,Tekirdağ,Καβάλα,None,0,-2.4,0,550,-1,0,0,-1,0.002,-0.008,-0.001,1.91,16.19,12.12,54.4,Normal
47:35.2,Tekirdağ,Καβάλα,None,0,-2.2,0,531.5,-1,0,0.3,0,0.007,-0.006,-0.056,1.91,16.19,12.12,54.4,Normal
47:36.2,Tekirdağ,Καβάλα,None,0,-2.2,0,533.4,-1,0,0.32,0,-0.003,0.006,-0.085,1.91,16.19,12.12,54.4,Normal
47:37.2,Tekirdağ,Καβάλα,None,0,0,0,550,-1,0.08,0,0,-0.002,0.075,-0.032,1.91,16.19,12.12,54.4,Normal
47:38.2,Tekirdağ,Καβάλα,None,0,-1.9,0,547.3,-1,0,0,0,0.019,-0.023,0.312,1.91,16.19,12.12,54.4,Normal
47:39.2,Tekirdağ,Καβάλα,None,0,-0.1,0,525,-1,0,0.26,0,0.012,-0.073,0.15,1.91,16.19,12.12,54.4,Normal
47:40.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,-1,-0.016,0.02,0.007,1.91,16.19,12.12,54.4,Normal
47:41.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0.001,-0.001,-0.004,1.91,16.19,12.12,54.4,Normal
47:42.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,-0.001,0,1.91,16.19,12.12,54.4,Normal
47:43.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0.001,-0.001,0,1.91,16.19,12.12,54.4,Normal
47:44.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,-0.004,0.001,-0.007,1.91,16.19,12.12,54.4,Normal
47:45.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,0,0,1.91,16.19,12.12,54.4,Normal
47:46.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,-0.001,0,1.91,16.19,12.12,54.4,Normal
47:47.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,-0.002,0.001,0.004,1.91,16.19,12.12,54.4,Normal
47:48.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,-0.001,0,1.91,16.19,12.12,54.4,Normal
47:49.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0.002,0,-0.002,1.91,16.19,12.12,54.4,Normal
47:50.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,0,-0.002,1.91,16.19,12.12,54.4,Normal
47:51.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,0.001,0,1.91,16.19,12.12,54.4,Normal
47:52.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0,-0.002,0.002,1.91,16.19,12.12,54.4,Normal
47:53.2,Tekirdağ,Καβάλα,None,0,0,0,550,0,0,0,0,0.002,-0.007,0.002,1.91,16.19,12.12,54.4,Normal
47:54.2,Tekirdağ,Καβάλα,None,0,0,0,550,1,0,0,0,0,0.001,0,1.91,16.19,12.12,54.4,Normal
47:55.2,Tekirdağ,Καβάλα,None,0,0,0,550,1,0,0,0,0,0,0,1.91,16.19,12.12,54.4,Normal
47:56.2,Tekirdağ,Καβάλα,None,0,0,0,550,1,0,0,0,0.005,0.001,0.003,1.91,16.19,12.12,54.4,Normal
47:57.2,Tekirdağ,Καβάλα,None,0,0,0,550,1,0,0,1,0,0.001,0,1.91,16.19,12.12,54.4,Normal
47:58.2,Tekirdağ,Καβάλα,None,0,0,0,833.6,1,0.47,0,1,-0.002,0.002,-0.011,1.91,16.19,12.12,54.4,Normal
47:59.2,Tekirdağ,Καβάλα,None,0,5.9,0,1292,1,0.37,0,1,-0.052,-0.103,-1.965,1.91,16.19,12.12,54.4,Normal
48:00.2,Tekirdağ,Καβάλα,None,0,7.9,0,1069.6,3,0.4,0,1,-0.069,0.015,-0.018,1.91,16.19,12.12,54.4,Normal
48:01.2,Tekirdağ,Καβάλα,None,0,9.5,0,1231.1,3,0.38,0,1,-0.16,-0.057,-1.181,1.91,16.19,12.12,54.4,Normal
48:02.2,Tekirdağ,Καβάλα,None,0,12.4,0,1320,3,0.36,0,1,-0.151,0.082,-0.153,1.91,16.19,12.12,54.4,Normal
48:03.2,Tekirdağ,Καβάλα,None,0,12.6,0,1012.2,5,0.37,0,1,-0.193,-0.014,-0.423,1.91,16.19,12.12,54.4,Normal
48:04.2,Tekirdağ,Καβάλα,None,0,15.7,0,1263.4,5,0.37,0,1,-0.168,-0.002,-0.949,1.91,16.19,12.12,54.4,Normal
48:05.2,Tekirdağ,Καβάλα,None,0,18.4,0,1410.9,5,0.33,0,1,0.105,-0.023,-0.378,1.91,16.19,12.12,54.4,Normal
48:06.2,Tekirdağ,Καβάλα,None,0,18.3,0,868.6,7,0.4,0,0,0.161,0.01,0.089,1.91,16.19,12.12,54.4,Normal
48:07.2,Tekirdağ,Καβάλα,None,0,20,0,966.2,7,0.54,0,-1,0.108,-0.024,-0.824,1.91,16.19,12.12,54.4,Normal
48:08.2,Tekirdağ,Καβάλα,None,0,23.1,0,1106.6,7,0.38,0,-1,0.321,0.013,-0.753,1.91,16.19,12.12,54.4,Normal
48:09.2,Tekirdağ,Καβάλα,None,0,24.7,0,1172.2,7,0.1,0,-1,0.406,0.018,-0.205,1.91,16.2,12.12,54.4,Normal
48:10.2,Tekirdağ,Καβάλα,None,0,24.5,0,1158.3,7,0,0,-1,0.269,0.024,0.199,1.91,16.2,12.12,54.4,Normal
48:11.2,Tekirdağ,Καβάλα,None,0,23.8,0,1126.7,7,0,0,-1,-0.081,-0.047,0.138,1.91,16.2,12.12,54.4,Normal
48:12.2,Tekirdağ,Καβάλα,None,0,22.8,0,1074.2,7,0,0,-1,0.392,-0.867,0.097,1.91,16.2,12.12,54.4,Normal
48:13.2,Tekirdağ,Καβάλα,None,0,21.4,0,1011.1,7,0,0,-1,0.061,0.484,0.54,1.91,16.2,12.12,54.4,Normal
48:14.2,Tekirdağ,Καβάλα,None,0,20,0,949.7,7,0.28,0,-1,-0.075,-0.217,0.19,1.91,16.2,12.12,54.4,Normal
48:15.2,Tekirdağ,Καβάλα,None,0,19.9,0,947.2,7,0.21,0,-1,-0.121,-0.252,-0.012,1.91,16.2,12.12,54.4,Normal
48:16.2,Tekirdağ,Καβάλα,None,0,20.3,0,971.2,7,0.32,0,1,-0.334,0.241,-0.292,1.91,16.2,12.12,54.4,Normal
48:17.2,Tekirdağ,Καβάλα,None,0,21.4,0,1018.4,7,0.35,0,1,0.043,-0.368,-0.355,1.91,16.2,12.12,54.4,Normal
48:18.2,Tekirdağ,Καβάλα,None,0,22.6,0,1076.1,7,0.35,0,1,0.315,-0.406,-0.313,1.91,16.2,12.12,54.4,Normal
48:19.2,Tekirdağ,Καβάλα,None,0,23.7,0,1122.6,7,0,0,1,-0.223,0.124,-0.189,1.91,16.2,12.12,54.4,Normal
48:20.2,Tekirdağ,Καβάλα,None,0,22.8,80,1078.1,7,0.06,0,1,0.069,-0.182,0.44,1.91,16.2,12.12,54.4,Normal
48:21.2,Tekirdağ,Καβάλα,None,0,21.9,80,1033.6,7,0,0,1,-0.06,-0.329,0.17,1.91,16.2,12.12,54.4,Normal
48:22.2,Tekirdağ,Καβάλα,None,0,21,80,998.6,7,0.16,0,1,-0.314,-0.167,0.015,1.91,16.2,12.12,54.4,Normal
48:23.2,Tekirdağ,Καβάλα,None,0,20.3,80,956.9,7,0,0,1,-0.02,0.072,0.48,1.91,16.2,12.12,54.4,Normal
48:24.2,Tekirdağ,Καβάλα,None,0,18.8,80,886.2,7,0,0,1,-0.151,0.419,0.451,1.91,16.2,12.12,54.4,Normal
48:25.2,Tekirdağ,Καβάλα,None,0,17.5,80,1279,7,0,0,1,0.218,-0.104,0.333,1.91,16.2,12.12,54.4,Normal
48:26.2,Tekirdağ,Καβάλα,None,0,16.6,80,1310.4,5,0.2,0,1,-0.229,0.819,0.065,1.91,16.2,12.12,54.4,Normal
48:27.2,Tekirdağ,Καβάλα,None,0,17.9,80,1437.6,5,0.45,0,1,-0.051,-0.423,-0.805,1.91,16.2,12.12,54.4,Normal
48:28.2,Tekirdağ,Καβάλα,None,0,18.4,80,873.5,7,0,0,1,-0.088,0.164,0.202,1.91,16.2,12.12,54.4,Normal
48:29.2,Tekirdağ,Καβάλα,None,0,17.5,80,1306.7,5,0.36,0,1,0.06,0.307,0.388,1.91,16.2,12.12,54.3,Normal
48:30.2,Tekirdağ,Καβάλα,None,0,17.6,80,1411.3,5,0.54,0,1,0.18,0.272,-0.654,1.91,16.2,12.12,54.3,Normal
48:31.2,Tekirdağ,Καβάλα,None,0,18.1,0,1104,6,0.56,0,1,0.091,0.026,0.378,1.91,16.2,12.12,54.3,Normal
48:32.2,Tekirdağ,Καβάλα,None,0,18.3,0,1135.3,6,0.68,0,1,-0.018,-0.15,-0.72,1.91,16.2,12.12,54.3,Normal
48:33.2,Tekirdağ,Καβάλα,None,0,21.6,0,1342.8,6,0.6,0,0,0.132,0.4,-0.896,1.91,16.2,12.12,54.3,Normal
48:34.2,Tekirdağ,Καβάλα,None,0,22,0,1334.5,6,0,0,0,0.26,-0.346,0.638,1.91,16.2,12.12,54.3,Normal
48:35.2,Tekirdağ,Καβάλα,None,0,19.3,0,1182.5,6,0.31,0,-1,0.161,-0.121,0.448,1.91,16.2,12.12,54.3,Normal
48:36.2,Tekirdağ,Καβάλα,None,0,19.2,0,1180.4,6,0.45,0,-1,0.156,0.193,-0.166,1.91,16.2,12.12,54.3,Normal
48:37.2,Tekirdağ,Καβάλα,None,0,20.4,0,1248.8,6,0.38,0,-1,0.146,-0.781,-0.353,1.91,16.2,12.12,54.3,Normal
48:38.2,Tekirdağ,Καβάλα,None,0,20.6,0,1263.8,6,0.21,0,-1,-0.111,-0.055,0.029,1.91,16.2,12.12,54.2,Normal
48:39.2,Tekirdağ,Καβάλα,None,0,19.5,0,1191.8,6,0.39,0,-1,-0.055,-0.336,0.394,1.91,16.2,12.12,54.2,Normal
48:40.2,Tekirdağ,Καβάλα,None,0,19.5,0,1188.7,6,0.19,0,-1,-0.108,-0.244,0.082,1.91,16.2,12.12,54.2,Normal
48:41.2,Tekirdağ,Καβάλα,None,0,19.4,0,1193.3,6,0.34,0,-1,0.096,-0.468,-0.179,1.91,16.2,12.12,54.2,Normal
48:42.2,Tekirdağ,Καβάλα,None,0,20.1,0,1229.8,6,0.32,0,-1,0.033,-0.477,-0.182,1.91,16.2,12.12,54.2,Normal
48:43.2,Tekirdağ,Καβάλα,None,0,20.5,0,1249,6,0,0,-1,0.02,-0.09,0.054,1.91,16.2,12.12,54.2,Normal
48:44.2,Tekirdağ,Καβάλα,None,0,18.3,0,1113.4,6,0,0,-1,0.007,0.18,0.638,1.91,16.2,12.12,54.2,Normal
48:45.2,Tekirdağ,Καβάλα,None,0,15.6,0,949.2,6,0.25,0,-1,0.192,-0.645,0.571,1.91,16.2,12.12,54.2,Normal
48:46.2,Tekirdağ,Καβάλα,None,0,15.6,0,965.7,6,0.61,0,-1,-0.106,0.122,-0.309,1.91,16.2,12.12,54.2,Normal
48:47.2,Tekirdağ,Καβάλα,None,0,18.5,0,1147.6,6,0.49,0,-1,0.282,-0.314,-0.777,1.91,16.2,12.12,54.2,Normal
48:48.2,Tekirdağ,Καβάλα,None,0,21.4,0,1324.4,6,0.49,0,-1,0.27,-0.391,-0.859,1.91,16.2,12.12,54.1,Normal
48:49.2,Tekirdağ,Καβάλα,None,0,22.1,0,1355.6,6,0.35,0,0,0.011,0.232,-0.028,1.91,16.2,12.12,54.1,Normal
48:50.2,Tekirdağ,Καβάλα,None,0,22.5,0,1373.4,6,0.08,0,1,-0.129,0.258,0.179,1.91,16.2,12.12,54.1,Normal
48:51.2,Tekirdağ,Καβάλα,None,0,21.8,0,1335.7,6,0.39,0,1,-0.142,-0.054,0.129,1.91,16.2,12.12,54.1,Normal
48:52.2,Tekirdağ,Καβάλα,None,0,22,0,1341.6,6,0.08,0,1,0.057,-0.145,0.235,1.91,16.21,12.12,54.1,Normal
48:53.2,Tekirdağ,Καβάλα,None,0,22.2,80,1351.8,6,0,0,1,0.346,0.482,0.069,1.91,16.21,12.12,54.1,Normal
48:54.2,Tekirdağ,Καβάλα,None,0,21.2,80,1292.9,6,0,0,-1,0.062,-0.069,0.282,1.91,16.21,12.12,54.1,Normal
48:55.2,Tekirdağ,Καβάλα,None,0,19.9,80,1209.5,6,0,0.03,0,0.014,-0.071,0.437,1.91,16.21,12.12,54.1,Normal
48:56.2,Tekirdağ,Καβάλα,None,0,14.9,80,893.2,6,0,0.25,1,-0.011,-0.038,2.401,1.91,16.21,12.12,54.1,Normal
48:57.2,Tekirdağ,Καβάλα,None,0,8.7,80,1086,3,0,0,1,-0.01,-0.038,0.658,1.91,16.21,12.12,54.1,Normal
48:58.3,Tekirdağ,Καβάλα,None,0,7.6,80,955.5,3,0,0,1,-0.036,-0.02,0.273,1.91,16.21,12.12,54.1,Normal
48:59.2,Tekirdağ,Καβάλα,None,0,6.5,80,806,3,0,0,1,-0.001,0,0.34,1.91,16.21,12.12,54.1,Normal
49:00.3,Tekirdağ,Καβάλα,None,0,5.4,80,1088.1,3,0.29,0,1,-0.001,-0.002,0.149,1.91,16.21,12.12,54.1,Normal
49:01.2,Tekirdağ,Καβάλα,None,0,7,80,1513.7,1,0.59,0,1,-0.049,-0.07,-1.539,1.91,16.21,12.12,54.1,Normal
49:02.2,Tekirdağ,Καβάλα,None,0,8.2,80,1027,3,0.58,0,1,-0.003,0.002,0.083,1.91,16.21,12.12,54.1,Normal
49:03.2,Tekirdağ,Καβάλα,None,0,11.8,80,1517.8,3,0.55,0,1,-0.06,-0.078,-1.772,1.91,16.21,12.12,54.1,Normal
49:04.2,Tekirdağ,Καβάλα,None,0,13,80,1024.4,5,0.51,0,1,0.024,0.025,0.023,1.91,16.21,12.12,54.1,Normal
49:05.2,Tekirdağ,Καβάλα,None,0,15.7,80,1260.9,5,0.54,0,1,-0.211,-0.023,-1.306,1.91,16.21,12.12,54.1,Normal
49:06.2,Tekirdağ,Καβάλα,None,0,19.1,80,1296.4,5,0.23,0,1,-0.297,0.083,-0.244,1.91,16.21,12.12,54.1,Normal
49:07.2,Tekirdağ,Καβάλα,None,0,19,80,894.6,7,0,0,1,-0.178,0.004,0.182,1.91,16.21,12.12,54.1,Normal
49:08.3,Tekirdağ,Καβάλα,None,0,18.1,80,885.9,7,0,0,1,-0.165,-0.007,0.273,1.91,16.21,12.12,54.1,Normal
49:09.2,Tekirdağ,Καβάλα,None,0,17.6,80,1394.5,5,0.45,0,1,0.131,0.014,0.06,1.91,16.21,12.12,54.1,Normal
49:10.3,Tekirdağ,Καβάλα,None,0,18.4,80,1185.7,5,0.4,0,-1,0.232,0.027,0.054,1.91,16.21,12.12,54.1,Normal
49:11.2,Tekirdağ,Καβάλα,None,0,18.6,85,1146.5,6,0.35,0,-1,0.384,-0.056,-0.415,1.91,16.21,12.12,54.1,Normal
49:12.2,Tekirdağ,Καβάλα,None,0,20.7,85,1275.3,6,0.35,0,-1,0.258,-0.006,-0.629,1.91,16.21,12.12,54,Normal
49:13.2,Tekirdağ,Καβάλα,None,0,23.1,85,1420.5,6,0.36,0,0,-0.026,0.001,-0.678,1.91,16.21,12.12,54,Normal
49:14.3,Tekirdağ,Καβάλα,None,0,23.9,85,1129.3,7,0.44,0,0,-0.023,0.015,0.031,1.91,16.21,12.12,54,Normal
49:15.2,Tekirdağ,Καβάλα,None,0,24.9,85,1184.1,7,0.42,0,0,-0.02,-0.025,-0.599,1.91,16.21,12.12,54,Normal
49:16.3,Tekirdağ,Καβάλα,None,0,27.4,85,1307.3,7,0.44,0,1,-0.042,0.001,-0.775,1.91,16.21,12.12,54,Normal
49:17.2,Tekirdağ,Καβάλα,None,0,30,85,1424.2,7,0.4,0,0,-0.004,0.001,-0.624,1.91,16.21,12.12,54,Normal
49:18.2,Tekirdağ,Καβάλα,None,0,30.4,85,1113.8,8,0.48,0,1,-0.025,0.019,0.041,1.91,16.21,12.12,54,Normal
49:19.3,Tekirdağ,Καβάλα,None,0,31.6,85,1165.7,8,0.49,0,1,-0.023,-0.021,-0.597,1.91,16.21,12.12,54,Normal
49:20.3,Tekirdağ,Καβάλα,None,0,33.9,85,1249,8,0.47,0,0,0.002,-0.005,-0.646,1.91,16.21,12.12,53.9,Normal
49:21.2,Tekirdağ,Καβάλα,None,0,36.1,85,1333,8,0.53,0,1,-0.011,-0.003,-0.685,1.91,16.21,12.12,53.9,Normal
49:22.2,Tekirdağ,Καβάλα,None,0,38.5,85,1377.2,8,0.45,0,1,-0.003,-0.005,-0.425,1.91,16.22,12.12,53.9,Normal
49:23.2,Tekirdağ,Καβάλα,None,0,38.7,85,1107.6,9,0.39,0,0,-0.005,0.014,0.038,1.91,16.22,12.12,53.9,Normal
49:24.2,Tekirdağ,Καβάλα,None,0,39.8,85,1144.1,9,0.69,0,1,-0.007,-0.007,-0.563,1.91,16.22,12.12,53.9,Normal
49:25.2,Tekirdağ,Καβάλα,None,0,40.7,85,1165.6,9,0,0,1,-0.01,0.054,0.067,1.91,16.22,12.12,53.9,Normal
49:26.2,Tekirdağ,Καβάλα,None,0,40.2,85,1149.7,9,0,0,1,-0.012,0.006,0.168,1.91,16.22,12.12,53.9,Normal
49:27.2,Tekirdağ,Καβάλα,None,0,39.4,85,1126.3,9,0,0,1,-0.017,-0.003,0.239,1.91,16.22,12.12,53.9,Normal
49:28.2,Tekirdağ,Καβάλα,None,0,38.5,85,1101.5,9,0,0,1,-0.027,0.04,0.239,1.91,16.22,12.12,53.9,Normal
49:29.2,Tekirdağ,Καβάλα,None,0,37.7,85,1077.5,9,0,0,0,0.032,0.003,0.237,1.91,16.22,12.12,53.9,Normal
49:30.2,Tekirdağ,Καβάλα,None,0,36.7,50,1050.5,9,0,0,-1,0.009,0.196,0.375,1.91,16.22,12.12,53.9,Normal
49:31.2,Tekirdağ,Καβάλα,None,0,35.9,50,1027.7,9,0,0,0,-0.013,-0.04,0.234,1.91,16.22,12.12,53.9,Normal
49:32.3,Tekirdağ,Καβάλα,None,0,35.1,50,1002.8,9,0,0,0,0.003,-0.022,0.229,1.91,16.23,12.12,53.9,Normal
49:33.2,Tekirdağ,Καβάλα,None,0,34.3,50,980.1,9,0,0,0,-0.024,-0.008,0.225,1.91,16.23,12.12,53.9,Normal
49:34.3,Tekirdağ,Καβάλα,None,0,33.5,50,957,9,0,0,0,0.037,0.016,0.223,1.91,16.23,12.12,53.9,Normal
49:35.3,Tekirdağ,Καβάλα,None,0,32.7,50,933.8,9,0,0,0,-0.017,0.025,0.222,1.91,16.23,12.12,53.9,Normal
49:36.3,Tekirdağ,Καβάλα,None,0,31.9,50,962.5,9,0,0,-1,-0.01,0.007,0.206,1.91,16.23,12.12,53.9,Normal
49:37.3,Tekirdağ,Καβάλα,None,0,31.4,50,1150.4,8,0,0,-1,0.015,-0.02,0.155,1.91,16.23,12.12,53.9,Normal
49:38.3,Tekirdağ,Καβάλα,None,0,30.6,50,1120,8,0,0,-1,0.128,0,0.247,1.91,16.23,12.12,53.9,Normal
49:39.3,Tekirdağ,Καβάλα,None,0,29.7,50,1086.8,8,0,0,-1,0.069,-0.001,0.243,1.91,16.23,12.12,53.9,Normal
49:40.2,Tekirdağ,Καβάλα,None,0,28.8,50,1054.6,8,0,0,-1,0.048,0.007,0.247,1.91,16.23,12.12,53.9,Normal
49:41.3,Tekirdağ,Καβάλα,None,0,27.9,50,1020.7,8,0,0,-1,0.124,0.046,0.252,1.91,16.23,12.12,53.9,Normal
49:42.3,Tekirdağ,Καβάλα,None,0,25.4,50,922,8,0,0.25,1,-0.44,0.099,1.717,1.91,16.23,12.12,53.9,Normal
49:43.3,Tekirdağ,Καβάλα,None,0,20.8,50,1268.6,6,0,0,1,-0.312,-0.018,0.405,1.91,16.23,12.12,53.9,Normal
49:44.3,Tekirdağ,Καβάλα,None,0,19.8,50,1201.5,6,0,0,1,-0.262,-0.008,0.315,1.91,16.23,12.12,53.9,Normal
49:45.2,Tekirdağ,Καβάλα,None,0,18.7,50,1132.6,6,0,0,1,-0.169,0.021,0.315,1.91,16.23,12.12,53.9,Normal
49:46.3,Tekirdağ,Καβάλα,None,0,17.5,50,1059.2,6,0,0,1,-0.114,-0.059,0.339,1.91,16.23,12.12,53.9,Normal
49:47.2,Tekirdağ,Καβάλα,None,0,16.3,50,988.3,6,0,0,1,0.16,0.007,0.328,1.91,16.23,12.12,53.9,Normal
49:48.3,Tekirdağ,Καβάλα,None,0,15.1,50,914.1,6,0,0,-1,0.294,-0.006,0.356,1.91,16.23,12.12,53.9,Normal
49:49.3,Tekirdağ,Καβάλα,None,0,12.1,50,769.7,6,0,0,-1,0.351,0.13,1.933,1.91,16.23,12.12,53.9,Normal
49:50.3,Tekirdağ,Καβάλα,None,0,10.1,50,978.9,4,0,0,-1,0.194,-0.017,0.228,1.91,16.23,12.12,53.9,Normal
49:51.3,Tekirdağ,Καβάλα,None,0,8.8,50,853.6,4,0,0,-1,0.108,-0.001,0.371,1.91,16.23,12.12,53.9,Normal
49:52.3,Tekirdağ,Καβάλα,None,0,7.5,50,959.5,4,0,0,-1,0.082,0.009,0.277,1.91,16.23,12.12,53.9,Normal
49:53.2,Tekirdağ,Καβάλα,None,0,6.8,50,1084.6,2,0,0,1,-0.197,-0.008,0.285,1.91,16.23,12.12,53.9,Normal
